Evaluation,SolutionId,EP,HVMinus
1200,0,0.39121092754073966,-0.5846461151441766
1200,1,0.3913977764592444,-0.5855494763096775
1200,2,0.3924806187120735,-0.585628342230223
1200,3,0.3912890031594287,-0.5853996088310566
1200,4,0.39291139751948645,-0.5856696013347328
1200,5,0.3914500917885028,-0.5856207437417816
1200,6,0.391245856132546,-0.5853940875288824
1300,0,0.39121092754073966,-0.5846461151441766
1300,1,0.3913977764592444,-0.5855494763096775
1300,2,0.3912890031594287,-0.5853996088310566
1300,3,0.3914500917885028,-0.5856207437417816
1300,4,0.391245856132546,-0.5853940875288824
1300,5,0.39161724628026756,-0.5856219820449289
1300,6,0.39121356640974875,-0.5850432310329347
1300,7,0.3922540562231243,-0.5856526077994822
1300,8,0.39259443132612243,-0.5857124120036628
1400,0,0.39121092754073966,-0.5846461151441766
1400,1,0.3913977764592444,-0.5855494763096775
1400,2,0.3912890031594287,-0.5853996088310566
1400,3,0.3914500917885028,-0.5856207437417816
1400,4,0.391245856132546,-0.5853940875288824
1400,5,0.39161724628026756,-0.5856219820449289
1400,6,0.39121356640974875,-0.5850432310329347
1400,7,0.39179874632711487,-0.5857480918964154
1400,8,0.3922953770907634,-0.5857822814431141
1500,0,0.3913977764592444,-0.5855494763096775
1500,1,0.3914500917885028,-0.5856207437417816
1500,2,0.39161724628026756,-0.5856219820449289
1500,3,0.39179874632711487,-0.5857480918964154
1500,4,0.3922953770907634,-0.5857822814431141
1500,5,0.3910022793973864,-0.5855166416567786
1600,0,0.3913977764592444,-0.5855494763096775
1600,1,0.3914500917885028,-0.5856207437417816
1600,2,0.39161724628026756,-0.5856219820449289
1600,3,0.39179874632711487,-0.5857480918964154
1600,4,0.3922953770907634,-0.5857822814431141
1600,5,0.3910022793973864,-0.5855166416567786
1600,6,0.3908770710672019,-0.5845136774436979
1600,7,0.391796789612467,-0.5856391488085989
1700,0,0.3913977764592444,-0.5855494763096775
1700,1,0.3914500917885028,-0.5856207437417816
1700,2,0.39161724628026756,-0.5856219820449289
1700,3,0.39179874632711487,-0.5857480918964154
1700,4,0.3922953770907634,-0.5857822814431141
1700,5,0.3910022793973864,-0.5855166416567786
1700,6,0.3908770710672019,-0.5845136774436979
1700,7,0.3917230469920752,-0.5857445423094525
1700,8,0.3929795018462767,-0.5857870485118639
1800,0,0.3913977764592444,-0.5855494763096775
1800,1,0.3914500917885028,-0.5856207437417816
1800,2,0.39161724628026756,-0.5856219820449289
1800,3,0.39179874632711487,-0.5857480918964154
1800,4,0.3922953770907634,-0.5857822814431141
1800,5,0.3910022793973864,-0.5855166416567786
1800,6,0.3908770710672019,-0.5845136774436979
1800,7,0.3917230469920752,-0.5857445423094525
1800,8,0.3929795018462767,-0.5857870485118639
1900,0,0.3913977764592444,-0.5855494763096775
1900,1,0.3914500917885028,-0.5856207437417816
1900,2,0.39161724628026756,-0.5856219820449289
1900,3,0.39179874632711487,-0.5857480918964154
1900,4,0.3922953770907634,-0.5857822814431141
1900,5,0.3910022793973864,-0.5855166416567786
1900,6,0.3908770710672019,-0.5845136774436979
1900,7,0.3917230469920752,-0.5857445423094525
1900,8,0.3929795018462767,-0.5857870485118639
2000,0,0.3913977764592444,-0.5855494763096775
2000,1,0.3914500917885028,-0.5856207437417816
2000,2,0.39179874632711487,-0.5857480918964154
2000,3,0.3922953770907634,-0.5857822814431141
2000,4,0.3910022793973864,-0.5855166416567786
2000,5,0.3908770710672019,-0.5845136774436979
2000,6,0.3917230469920752,-0.5857445423094525
2000,7,0.3929795018462767,-0.5857870485118639
2000,8,0.39158193041516576,-0.5856280754377664
2000,9,0.3916775705984838,-0.5856303389352429
2100,0,0.3913977764592444,-0.5855494763096775
2100,1,0.3914500917885028,-0.5856207437417816
2100,2,0.39179874632711487,-0.5857480918964154
2100,3,0.3922953770907634,-0.5857822814431141
2100,4,0.3910022793973864,-0.5855166416567786
2100,5,0.3908770710672019,-0.5845136774436979
2100,6,0.3917230469920752,-0.5857445423094525
2100,7,0.3929795018462767,-0.5857870485118639
2100,8,0.39158193041516576,-0.5856280754377664
2100,9,0.3916775705984838,-0.5856303389352429
2200,0,0.3913977764592444,-0.5855494763096775
2200,1,0.3914500917885028,-0.5856207437417816
2200,2,0.3922953770907634,-0.5857822814431141
2200,3,0.3910022793973864,-0.5855166416567786
2200,4,0.3908770710672019,-0.5845136774436979
2200,5,0.3929795018462767,-0.5857870485118639
2200,6,0.39158193041516576,-0.5856280754377664
2200,7,0.39160859478046733,-0.5857767906631124
