# Evaluation: 0


# Evaluation: 800
EP=0.39230266307002265 HVMinus=-0.5856697807069592 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9313608598523292 --mutation powerLaw --mutationProbabilityFactor 1.1800935301285127 --mutationRepairStrategy round --powerLawMutationDelta 9.561911580426349 --selection tournament --selectionTournamentSize 2 
EP=0.3924567255873543 HVMinus=-0.5857551949562214 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.197626071278616 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection tournament --selectionTournamentSize 8 
EP=0.39164166936710476 HVMinus=-0.5855218809505259 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9313608598523292 --mutation powerLaw --mutationProbabilityFactor 1.1800935301285127 --mutationRepairStrategy round --powerLawMutationDelta 9.561914480052927 --selection tournament --selectionTournamentSize 2 
EP=0.39114071697000696 HVMinus=-0.585204294532608 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5885132405581832 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.1997154636376237 --mutationRepairStrategy round --powerLawMutationDelta 8.51040237413203 --selection boltzmann --boltzmannTemperature 24.02974329137764 
EP=0.39187491267872554 HVMinus=-0.5856208957202041 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.116205330129771 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.937761500095344 --mutation powerLaw --mutationProbabilityFactor 1.2203514241610682 --mutationRepairStrategy round --powerLawMutationDelta 9.563117760176414 --selection stochasticUniversalSampling 

# Evaluation: 900
EP=0.39230266307002265 HVMinus=-0.5856697807069592 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9313608598523292 --mutation powerLaw --mutationProbabilityFactor 1.1800935301285127 --mutationRepairStrategy round --powerLawMutationDelta 9.561911580426349 --selection tournament --selectionTournamentSize 2 
EP=0.3924567255873543 HVMinus=-0.5857551949562214 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.197626071278616 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection tournament --selectionTournamentSize 8 
EP=0.39114071697000696 HVMinus=-0.585204294532608 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5885132405581832 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.1997154636376237 --mutationRepairStrategy round --powerLawMutationDelta 8.51040237413203 --selection boltzmann --boltzmannTemperature 24.02974329137764 
EP=0.39187491267872554 HVMinus=-0.5856208957202041 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.116205330129771 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.937761500095344 --mutation powerLaw --mutationProbabilityFactor 1.2203514241610682 --mutationRepairStrategy round --powerLawMutationDelta 9.563117760176414 --selection stochasticUniversalSampling 
EP=0.3913638612497005 HVMinus=-0.5853648792215181 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.92991339637059 --mutation powerLaw --mutationProbabilityFactor 1.1974924760417927 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection tournament --selectionTournamentSize 9 
EP=0.39236789345914697 HVMinus=-0.5856877153034312 | --algorithmResult externalArchive --populationSizeWithArchive 61 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.11492969524793288 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138438615794661 --mutation powerLaw --mutationProbabilityFactor 1.1991425135046812 --mutationRepairStrategy round --powerLawMutationDelta 9.596855765632531 --selection boltzmann --boltzmannTemperature 25.575998932690194 
EP=0.39159807777180783 HVMinus=-0.5856045566027867 | --algorithmResult externalArchive --populationSizeWithArchive 28 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.14389439062517678 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9142162792397253 --mutation powerLaw --mutationProbabilityFactor 1.2088676918323977 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection boltzmann --boltzmannTemperature 25.635897388773973 
EP=0.39157546224464973 HVMinus=-0.5855679438153665 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.11556422744064761 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9142162792397253 --mutation powerLaw --mutationProbabilityFactor 1.199867593974951 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection boltzmann --boltzmannTemperature 25.72631130483505 

# Evaluation: 1000
EP=0.3924567255873543 HVMinus=-0.5857551949562214 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.12708082023354764 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.197626071278616 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection tournament --selectionTournamentSize 8 
EP=0.39114071697000696 HVMinus=-0.585204294532608 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5885132405581832 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.1997154636376237 --mutationRepairStrategy round --powerLawMutationDelta 8.51040237413203 --selection boltzmann --boltzmannTemperature 24.02974329137764 
EP=0.39159807777180783 HVMinus=-0.5856045566027867 | --algorithmResult externalArchive --populationSizeWithArchive 28 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 50 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.14389439062517678 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9142162792397253 --mutation powerLaw --mutationProbabilityFactor 1.2088676918323977 --mutationRepairStrategy round --powerLawMutationDelta 9.562954718367543 --selection boltzmann --boltzmannTemperature 25.635897388773973 
EP=0.3911230262566077 HVMinus=-0.58485194008706 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.1270883276588992 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9313608598523292 --mutation levyFlight --mutationProbabilityFactor 1.1800935301285127 --mutationRepairStrategy round --levyFlightMutationBeta 1.4633397954670524 --levyFlightMutationStepSize 0.5389779823534933 --selection tournament --selectionTournamentSize 2 
EP=0.39129879970704984 HVMinus=-0.5855912557551469 | --algorithmResult externalArchive --populationSizeWithArchive 61 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.11492969524793288 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083344191643 --mutation powerLaw --mutationProbabilityFactor 1.1986274086514652 --mutationRepairStrategy round --powerLawMutationDelta 9.597001439581444 --selection tournament --selectionTournamentSize 8 
EP=0.39170572793931674 HVMinus=-0.5857438359881405 | --algorithmResult externalArchive --populationSizeWithArchive 62 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 5 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.11771796521844395 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138438615794661 --mutation powerLaw --mutationProbabilityFactor 1.19912464218509 --mutationRepairStrategy round --powerLawMutationDelta 9.596175836279876 --selection ranking 

# Evaluation: 1100
EP=0.39114071697000696 HVMinus=-0.585204294532608 | --algorithmResult externalArchive --populationSizeWithArchive 66 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 10 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.5885132405581832 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9138083382240132 --mutation powerLaw --mutationProbabilityFactor 1.1997154636376237 --mutationRepairStrategy round --powerLawMutationDelta 8.51040237413203 --selection boltzmann --boltzmannTemperature 24.02974329137764 
EP=0.3911230262566077 HVMinus=-0.58485194008706 | --algorithmResult externalArchive --populationSizeWithArchive 64 --archiveType unboundedArchive --createInitialSolutions cauchy --offspringPopulationSize 20 --variation crossoverAndMutationVariation --crossover blxAlpha --crossoverProbability 0.1270883276588992 --crossoverRepairStrategy bounds --blxAlphaCrossoverAlpha 0.9313608598523292 --mutation levyFlight --mutationProbabilityFactor 1.1800935301285127 --mutationRepairStrategy round --levyFlightMutationBeta 1.4633397954670524 --levyFlightMutationStepSize 0.5389779823534933 --selection tournament --selectionTournamentSize 2 
