scheme,source_family,source_run,source_solution_id,source_config_id,source_config_signature,source_EP,source_HV,target_family,target_run,target_solution_id,target_config_id,target_config_signature,target_EP,target_HV,distance
gower_unweighted,RE3D,25,0,RE3D_run25_solution0,externalArchive|43.0|unboundedArchive|default|1|crossoverAndMutationVariation|BLX-alpha-beta|0.996681|random|nan|nan|0.722263|0.962482|nan|nan|nan|nan|nan|nan|levyFlight|1.236384|bounds|nan|nan|nan|nan|1.883546|0.36297|nan|tournament|5.0|nan,0.0224589733339512,0.8491124964970925,RWA3D,23,0,RWA3D_run23_solution0,externalArchive|41.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.993092|random|nan|nan|0.762751|0.987493|nan|nan|nan|nan|nan|nan|levyFlight|1.127068|bounds|nan|nan|nan|nan|1.62741|0.642825|nan|tournament|4.0|nan,0.1785794726587088,0.5848044936095831,0.06285669004844961
gower_unweighted,RE3D,8,1,RE3D_run8_solution1,externalArchive|48.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.999191|bounds|nan|0.996646|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.692314|bounds|nan|nan|nan|nan|1.116823|0.706191|nan|tournament|4.0|nan,0.020871550903108,0.849356526515361,RWA3D,9,4,RWA3D_run9_solution4,externalArchive|38.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.990214|bounds|nan|0.964286|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.532637|bounds|nan|nan|nan|nan|1.098128|0.874407|nan|tournament|3.0|nan,0.1789678466144064,0.5849832357081356,0.06382199359032265
gower_unweighted,RE3D,4,4,RE3D_run4_solution4,externalArchive|24.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.990554|bounds|nan|nan|0.856214|0.945782|nan|nan|nan|nan|nan|nan|levyFlight|0.268111|bounds|nan|nan|nan|nan|1.030698|0.776841|nan|stochasticUniversalSampling|nan|nan,0.0214828840426847,0.8500596327719928,RWA3D,13,9,RWA3D_run13_solution9,externalArchive|36.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.957459|bounds|nan|nan|0.627167|0.994939|nan|nan|nan|nan|nan|nan|levyFlight|1.926366|bounds|nan|nan|nan|nan|1.485871|0.96945|nan|stochasticUniversalSampling|nan|nan,0.1782955498790489,0.5848771875439003,0.06670660397911911
gower_unweighted,RE3D,17,1,RE3D_run17_solution1,externalArchive|18.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.996673|bounds|nan|0.828019|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.352139|bounds|nan|nan|nan|nan|1.147887|0.703961|nan|boltzmann|nan|18.240764,0.0207838690560288,0.8499581305665681,RWA3D,10,6,RWA3D_run10_solution6,externalArchive|33.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.657354|bounds|nan|0.973564|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.865796|bounds|nan|nan|nan|nan|1.130359|0.766931|nan|boltzmann|nan|12.766197,0.1802243624815617,0.5849845454311432,0.06678990040264172
gower_unweighted,RE3D,4,0,RE3D_run4_solution0,externalArchive|24.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.965322|round|nan|nan|0.670097|0.726627|nan|nan|nan|nan|nan|nan|levyFlight|1.006036|bounds|nan|nan|nan|nan|1.228406|0.616378|nan|stochasticUniversalSampling|nan|nan,0.020521372670804,0.8489401806893222,RWA3D,20,3,RWA3D_run20_solution3,externalArchive|47.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.856937|round|nan|nan|0.867825|0.942208|nan|nan|nan|nan|nan|nan|levyFlight|1.644445|bounds|nan|nan|nan|nan|1.479186|0.928273|nan|stochasticUniversalSampling|nan|nan,0.1784227476678787,0.5848733665365901,0.06840750469180337
gower_unweighted,RE3D,19,4,RE3D_run19_solution4,externalArchive|18.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.959101|bounds|nan|nan|0.508108|0.857995|nan|nan|nan|nan|nan|nan|powerLaw|0.612421|bounds|nan|nan|nan|nan|nan|nan|7.918336|random|nan|nan,0.0213766446990243,0.8497091756227413,RWA3D,15,3,RWA3D_run15_solution3,externalArchive|36.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.890352|bounds|nan|nan|0.58644|0.980471|nan|nan|nan|nan|nan|nan|powerLaw|1.386092|bounds|nan|nan|nan|nan|nan|nan|7.197243|ranking|nan|nan,0.1794377073681806,0.5852452519961122,0.06881277037999886
gower_unweighted,RE3D,8,6,RE3D_run8_solution6,externalArchive|48.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.999755|bounds|nan|0.998432|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.54672|bounds|nan|nan|nan|nan|1.23564|0.734196|nan|tournament|4.0|nan,0.0211614463605237,0.8495428402824413,RWA3D,9,4,RWA3D_run9_solution4,externalArchive|38.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.990214|bounds|nan|0.964286|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.532637|bounds|nan|nan|nan|nan|1.098128|0.874407|nan|tournament|3.0|nan,0.1789678466144064,0.5849832357081356,0.06923807178258778
gower_unweighted,RE3D,19,5,RE3D_run19_solution5,externalArchive|19.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.958289|bounds|nan|nan|0.564572|0.858297|nan|nan|nan|nan|nan|nan|powerLaw|0.61042|bounds|nan|nan|nan|nan|nan|nan|9.12193|random|nan|nan,0.0205767967410546,0.849445443966279,RWA3D,15,3,RWA3D_run15_solution3,externalArchive|36.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.890352|bounds|nan|nan|0.58644|0.980471|nan|nan|nan|nan|nan|nan|powerLaw|1.386092|bounds|nan|nan|nan|nan|nan|nan|7.197243|ranking|nan|nan,0.1794377073681806,0.5852452519961122,0.07116577431804899
gower_unweighted,RE3D,18,2,RE3D_run18_solution2,externalArchive|24.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.96723|round|nan|nan|0.843067|0.86751|nan|nan|nan|nan|nan|nan|levyFlight|0.384135|bounds|nan|nan|nan|nan|1.314212|0.725875|nan|stochasticUniversalSampling|nan|nan,0.0205966353209333,0.8498143939282389,RWA3D,15,8,RWA3D_run15_solution8,externalArchive|33.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.912423|round|nan|nan|0.813855|0.977863|nan|nan|nan|nan|nan|nan|levyFlight|1.42025|bounds|nan|nan|nan|nan|1.42147|0.828746|nan|ranking|nan|nan,0.1783658204812392,0.5848616751399066,0.07120961415951965
gower_unweighted,RE3D,18,0,RE3D_run18_solution0,externalArchive|24.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.969769|round|nan|nan|0.843194|0.867505|nan|nan|nan|nan|nan|nan|levyFlight|0.389619|bounds|nan|nan|nan|nan|1.340455|0.695498|nan|stochasticUniversalSampling|nan|nan,0.0215588138985537,0.849985225934067,RWA3D,15,8,RWA3D_run15_solution8,externalArchive|33.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.912423|round|nan|nan|0.813855|0.977863|nan|nan|nan|nan|nan|nan|levyFlight|1.42025|bounds|nan|nan|nan|nan|1.42147|0.828746|nan|ranking|nan|nan,0.1783658204812392,0.5848616751399066,0.07159385568192723
