scheme,source_family,source_run,source_solution_id,source_config_id,source_config_signature,source_EP,source_HV,target_family,target_run,target_solution_id,target_config_id,target_config_signature,target_EP,target_HV,distance
gower_unweighted,RE3D,13,5,RE3D_run13_solution5,externalArchive|154.0|unboundedArchive|latinHypercubeSampling|20|crossoverAndMutationVariation|BLX-alpha-beta|0.789147|random|nan|nan|0.553707|0.43955|nan|nan|nan|nan|nan|nan|levyFlight|0.778439|round|nan|nan|nan|nan|1.402921|0.214055|nan|tournament|4.0|nan,-0.2994709749363823,0.9973657639120496,RWA3D,3,5,RWA3D_run3_solution5,externalArchive|21.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|BLX-alpha-beta|0.943668|random|nan|nan|0.896484|0.849586|nan|nan|nan|nan|nan|nan|levyFlight|0.71887|round|nan|nan|nan|nan|1.209871|0.508455|nan|tournament|3.0|nan,-0.1133218585737831,0.8298350901096486,0.13481028154570668
gower_unweighted,RE3D,29,13,RE3D_run29_solution13,population|nan|NA|latinHypercubeSampling|100|crossoverAndMutationVariation|BLX-alpha-beta|0.691706|round|nan|nan|0.762027|0.300588|nan|nan|nan|nan|nan|nan|powerLaw|1.15647|round|nan|nan|nan|nan|nan|nan|3.765568|stochasticUniversalSampling|nan|nan,-0.299909823017331,0.9972763991388728,RWA3D,4,1,RWA3D_run4_solution1,population|nan|NA|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.828558|round|nan|nan|0.75338|0.761072|nan|nan|nan|nan|nan|nan|powerLaw|0.672434|round|nan|nan|nan|nan|nan|nan|8.129261|tournament|9.0|nan,-0.1132700284089383,0.8299989308826743,0.13483629322607737
gower_unweighted,RE3D,28,3,RE3D_run28_solution3,externalArchive|42.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.879007|bounds|nan|nan|0.160343|0.731642|nan|nan|nan|nan|nan|nan|levyFlight|0.708089|random|nan|nan|nan|nan|1.045936|0.851833|nan|random|nan|nan,-0.2942485607363659,0.9973695763273974,RWA3D,12,3,RWA3D_run12_solution3,externalArchive|37.0|crowdingDistanceArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.895781|bounds|nan|nan|0.960592|0.50701|nan|nan|nan|nan|nan|nan|levyFlight|0.824478|bounds|nan|nan|nan|nan|1.078695|0.986934|nan|stochasticUniversalSampling|nan|nan,-0.113285575787981,0.8300285999405439,0.13505410009620883
gower_unweighted,RE3D,11,1,RE3D_run11_solution1,externalArchive|59.0|unboundedArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.898562|round|nan|nan|0.335379|0.49141|nan|nan|nan|nan|nan|nan|levyFlight|0.763935|round|nan|nan|nan|nan|1.069946|0.430927|nan|stochasticUniversalSampling|nan|nan,-0.2990100784102049,0.997368257389466,RWA3D,12,5,RWA3D_run12_solution5,externalArchive|37.0|crowdingDistanceArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.896166|bounds|nan|nan|0.871939|0.491289|nan|nan|nan|nan|nan|nan|levyFlight|0.967548|bounds|nan|nan|nan|nan|1.078695|0.9889|nan|stochasticUniversalSampling|nan|nan,-0.1131816490544881,0.8300317407203174,0.13651554816445344
gower_unweighted,RE3D,7,9,RE3D_run7_solution9,externalArchive|121.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.216255|bounds|nan|0.728002|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.950597|bounds|nan|nan|nan|nan|1.05411|0.392139|nan|boltzmann|nan|25.634667,-0.2997183748716971,0.9973499053223056,RWA3D,11,1,RWA3D_run11_solution1,externalArchive|121.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha|0.775695|bounds|nan|0.839242|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.666466|bounds|nan|nan|nan|nan|1.261224|0.433038|nan|boltzmann|nan|32.830631,-0.1131776169000802,0.8300092979311895,0.13654176856766445
gower_unweighted,RE3D,26,18,RE3D_run26_solution18,population|nan|NA|scatterSearch|400|crossoverAndMutationVariation|BLX-alpha-beta|0.542842|round|nan|nan|0.147757|0.030284|nan|nan|nan|nan|nan|nan|powerLaw|0.928411|round|nan|nan|nan|nan|nan|nan|6.474236|tournament|6.0|nan,-0.2999098238587839,0.997264881789736,RWA3D,4,1,RWA3D_run4_solution1,population|nan|NA|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.828558|round|nan|nan|0.75338|0.761072|nan|nan|nan|nan|nan|nan|powerLaw|0.672434|round|nan|nan|nan|nan|nan|nan|8.129261|tournament|9.0|nan,-0.1132700284089383,0.8299989308826743,0.13702042001590098
gower_unweighted,RE3D,25,3,RE3D_run25_solution3,externalArchive|103.0|unboundedArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha-beta|0.956776|round|nan|nan|0.933592|0.567474|nan|nan|nan|nan|nan|nan|levyFlight|0.764269|round|nan|nan|nan|nan|1.671564|0.908566|nan|boltzmann|nan|83.774839,-0.299770594587405,0.997347503651582,RWA3D,10,11,RWA3D_run10_solution11,externalArchive|97.0|crowdingDistanceArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.981592|round|nan|nan|0.597683|0.796842|nan|nan|nan|nan|nan|nan|levyFlight|0.665345|round|nan|nan|nan|nan|1.705958|0.102785|nan|boltzmann|nan|1.7393,-0.1133944022447239,0.8296273211542422,0.1375901275303723
gower_unweighted,RE3D,30,3,RE3D_run30_solution3,externalArchive|111.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha-beta|0.644044|random|nan|nan|0.4225|0.505393|nan|nan|nan|nan|nan|nan|powerLaw|1.136428|round|nan|nan|nan|nan|nan|nan|0.557368|boltzmann|nan|47.33044,-0.2993308159840651,0.997366730308812,RWA3D,10,10,RWA3D_run10_solution10,externalArchive|98.0|crowdingDistanceArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.881423|random|nan|nan|0.228024|0.188428|nan|nan|nan|nan|nan|nan|powerLaw|0.67055|round|nan|nan|nan|nan|nan|nan|9.869253|boltzmann|nan|10.077342,-0.1131660136434807,0.8299668852169274,0.13764203122325797
gower_unweighted,RE3D,25,4,RE3D_run25_solution4,externalArchive|145.0|unboundedArchive|sobol|10|crossoverAndMutationVariation|BLX-alpha|0.554964|round|nan|0.427103|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.579218|round|nan|nan|nan|nan|nan|nan|4.951283|tournament|7.0|nan,-0.2993817566560787,0.9973618732474586,RWA3D,16,16,RWA3D_run16_solution16,externalArchive|198.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.89291|bounds|nan|0.525212|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.662821|round|nan|nan|nan|nan|nan|nan|9.811848|tournament|8.0|nan,-0.1132590511822528,0.829944229554617,0.1379312355375355
gower_unweighted,RE3D,19,14,RE3D_run19_solution14,population|nan|NA|latinHypercubeSampling|100|crossoverAndMutationVariation|PCX|0.719156|bounds|nan|nan|nan|nan|nan|nan|0.721237|0.476667|nan|nan|powerLaw|0.681338|round|nan|nan|nan|nan|nan|nan|3.983642|tournament|5.0|nan,-0.2999098245043318,0.9972672381320618,RWA3D,25,11,RWA3D_run25_solution11,externalArchive|16.0|crowdingDistanceArchive|latinHypercubeSampling|100|crossoverAndMutationVariation|PCX|0.926279|bounds|nan|nan|nan|nan|nan|nan|0.679863|0.995833|nan|nan|powerLaw|0.891351|round|nan|nan|nan|nan|nan|nan|7.702247|tournament|6.0|nan,-0.1133823638648685,0.8297809125629257,0.1385621133719611
gower_unweighted,RE3D,19,9,RE3D_run19_solution9,externalArchive|178.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.948786|bounds|nan|0.974538|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.419035|round|nan|nan|nan|nan|nan|nan|3.598939|tournament|4.0|nan,-0.2992493101809174,0.9973620448977546,RWA3D,2,15,RWA3D_run2_solution15,externalArchive|60.0|crowdingDistanceArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha|0.96142|bounds|nan|0.883102|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.525576|round|nan|nan|nan|nan|nan|nan|7.198176|tournament|6.0|nan,-0.113304136706382,0.8299154428263513,0.13892264096202567
