config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|10.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|PCX|0.908194|bounds|nan|nan|nan|nan|nan|nan|0.36215|0.205148|nan|nan|powerLaw|1.439743|round|nan|nan|nan|nan|nan|nan|6.436543|tournament|7.0|nan,1,1,-0.1135070927537721,-0.8271560403877181,11,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,oppositionBased,20,crossoverAndMutationVariation,PCX,0.9081937199114152,bounds,,,,,,,0.3621502606025448,0.2051477269014446,,,powerLaw,1.4397425725546582,round,,,,,,,6.436542624864984,tournament,7.0,
externalArchive|22.0|crowdingDistanceArchive|oppositionBased|5|crossoverAndMutationVariation|PCX|0.936594|round|nan|nan|nan|nan|nan|nan|0.916315|0.364159|nan|nan|levyFlight|1.710767|bounds|nan|nan|nan|nan|1.192509|0.04712|nan|tournament|8.0|nan,1,1,-0.1135062892007994,-0.827338101822323,12,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,22.0,crowdingDistanceArchive,oppositionBased,5,crossoverAndMutationVariation,PCX,0.9365937251253638,round,,,,,,,0.9163150516094616,0.3641591601503143,,,levyFlight,1.7107669919770867,bounds,,,,,1.1925086277226715,0.047119519142868,,tournament,8.0,
externalArchive|10.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|BLX-alpha-beta|0.844354|bounds|nan|nan|0.99695|0.621075|nan|nan|nan|nan|nan|nan|levyFlight|1.987925|bounds|nan|nan|nan|nan|1.004081|0.741477|nan|tournament|9.0|nan,1,1,-0.1135015420102685,-0.8285765535898296,13,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,oppositionBased,20,crossoverAndMutationVariation,BLX-alpha-beta,0.844354426742252,bounds,,,0.9969501222420188,0.6210753937886369,,,,,,,levyFlight,1.987925324481572,bounds,,,,,1.0040805924756235,0.7414766750393587,,tournament,9.0,
externalArchive|10.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|PCX|0.934104|bounds|nan|nan|nan|nan|nan|nan|0.36215|0.209559|nan|nan|powerLaw|1.439743|round|nan|nan|nan|nan|nan|nan|6.436297|tournament|5.0|nan,1,1,-0.1135002830772975,-0.8272096216663279,14,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,oppositionBased,20,crossoverAndMutationVariation,PCX,0.9341039402439684,bounds,,,,,,,0.3621502137823711,0.2095590032933441,,,powerLaw,1.4397425725546582,round,,,,,,,6.436297315232517,tournament,5.0,
externalArchive|11.0|crowdingDistanceArchive|sobol|1|crossoverAndMutationVariation|UNDC|0.802093|bounds|nan|nan|nan|nan|nan|nan|nan|nan|0.865915|0.169945|powerLaw|1.384793|bounds|nan|nan|nan|nan|nan|nan|8.726851|stochasticUniversalSampling|nan|nan,1,1,-0.113496852846774,-0.8281149695590759,15,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,sobol,1,crossoverAndMutationVariation,UNDC,0.8020927026179567,bounds,,,,,,,,,0.8659152442812067,0.1699448961064441,powerLaw,1.384793421029087,bounds,,,,,,,8.72685104321724,stochasticUniversalSampling,,
externalArchive|15.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.882648|round|nan|nan|nan|nan|nan|nan|0.899177|0.682658|nan|nan|powerLaw|1.975411|bounds|nan|nan|nan|nan|nan|nan|1.198825|tournament|6.0|nan,1,1,-0.1134965490321068,-0.8277656807146451,16,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,15.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.8826478943234707,round,,,,,,,0.8991767716454688,0.6826583593689227,,,powerLaw,1.9754112820120564,bounds,,,,,,,1.198824775077005,tournament,6.0,
externalArchive|11.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|PCX|0.415528|bounds|nan|nan|nan|nan|nan|nan|0.768036|0.575939|nan|nan|levyFlight|1.597638|round|nan|nan|nan|nan|1.083112|0.571915|nan|tournament|9.0|nan,1,1,-0.1134960487378272,-0.827334896654424,17,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,11.0,crowdingDistanceArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,PCX,0.4155275521078384,bounds,,,,,,,0.7680356121345603,0.5759394143515405,,,levyFlight,1.59763785157862,round,,,,,1.0831122807061613,0.571914914423669,,tournament,9.0,
externalArchive|10.0|crowdingDistanceArchive|oppositionBased|20|crossoverAndMutationVariation|PCX|0.908501|bounds|nan|nan|nan|nan|nan|nan|0.36215|0.205145|nan|nan|powerLaw|1.439743|round|nan|nan|nan|nan|nan|nan|6.436542|tournament|5.0|nan,1,1,-0.113494259134485,-0.8272201115529291,18,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,oppositionBased,20,crossoverAndMutationVariation,PCX,0.9085010149151186,bounds,,,,,,,0.3621502606025448,0.2051449101571593,,,powerLaw,1.4397425725546582,round,,,,,,,6.43654185105939,tournament,5.0,
externalArchive|20.0|crowdingDistanceArchive|cauchy|10|crossoverAndMutationVariation|PCX|0.92249|bounds|nan|nan|nan|nan|nan|nan|0.369581|0.476117|nan|nan|powerLaw|1.662063|bounds|nan|nan|nan|nan|nan|nan|6.577045|tournament|9.0|nan,1,1,-0.1134890734195811,-0.8283016883906947,19,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,20.0,crowdingDistanceArchive,cauchy,10,crossoverAndMutationVariation,PCX,0.9224899798387974,bounds,,,,,,,0.3695813340987299,0.4761167558955522,,,powerLaw,1.662062838342928,bounds,,,,,,,6.577045003622641,tournament,9.0,
externalArchive|13.0|crowdingDistanceArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|PCX|0.796754|bounds|nan|nan|nan|nan|nan|nan|0.768036|0.575289|nan|nan|levyFlight|1.422135|round|nan|nan|nan|nan|1.083112|0.571915|nan|tournament|7.0|nan,1,1,-0.1134888895598146,-0.827715789117387,20,0.1834862385321101,3.3333333333333335,RWA3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,PCX,0.7967536887475034,bounds,,,,,,,0.7680356121345603,0.5752890419637896,,,levyFlight,1.4221347455006856,round,,,,,1.0831122807061613,0.571914914423669,,tournament,7.0,
