config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|17.0|unboundedArchive|default|1|crossoverAndMutationVariation|BLX-alpha|0.987016|bounds|nan|0.927145|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.161298|bounds|nan|nan|nan|nan|1.271744|0.786842|nan|boltzmann|nan|84.894057,1,1,0.1505775999245475,-0.8497862349916415,37,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,default,1,crossoverAndMutationVariation,BLX-alpha,0.9870158330539324,bounds,,0.9271453118136516,,,,,,,,,levyFlight,0.1612976733489045,bounds,,,,,1.2717442841151254,0.7868424897605654,,boltzmann,,84.89405674230878
externalArchive|21.0|unboundedArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha|0.979289|bounds|nan|0.937361|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.502132|round|nan|nan|nan|nan|nan|nan|7.316339|boltzmann|nan|70.45104,1,1,0.1505796866734105,-0.849605798653809,38,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,21.0,unboundedArchive,sobol,1,crossoverAndMutationVariation,BLX-alpha,0.9792892485970982,bounds,,0.9373605880369356,,,,,,,,,powerLaw,0.5021317087852435,round,,,,,,,7.316338719815148,boltzmann,,70.4510402058941
externalArchive|48.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.972237|random|nan|nan|0.445442|0.775838|nan|nan|nan|nan|nan|nan|levyFlight|0.702015|bounds|nan|nan|nan|nan|1.07019|0.960325|nan|tournament|2.0|nan,1,1,0.1505803046401556,-0.8486332566500955,39,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,48.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9722366868533784,random,,,0.4454420920331197,0.7758377059153787,,,,,,,levyFlight,0.7020151725847696,bounds,,,,,1.0701897217116638,0.9603250799316532,,tournament,2.0,
externalArchive|24.0|unboundedArchive|default|20|crossoverAndMutationVariation|BLX-alpha-beta|0.97581|round|nan|nan|0.772139|0.962332|nan|nan|nan|nan|nan|nan|uniform|0.860106|bounds|0.5642|nan|nan|nan|nan|nan|nan|boltzmann|nan|27.368411,1,1,0.1505891304809955,-0.8492382940509889,40,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,24.0,unboundedArchive,default,20,crossoverAndMutationVariation,BLX-alpha-beta,0.975809823993727,round,,,0.7721392751878536,0.9623318438452992,,,,,,,uniform,0.8601064028234359,bounds,0.5642001389426364,,,,,,,boltzmann,,27.368410781486965
externalArchive|23.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha-beta|0.97581|random|nan|nan|0.772139|0.962331|nan|nan|nan|nan|nan|nan|uniform|0.952157|bounds|0.865993|nan|nan|nan|nan|nan|nan|boltzmann|nan|30.282948,1,1,0.1505895667805247,-0.8492520224753047,41,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,default,5,crossoverAndMutationVariation,BLX-alpha-beta,0.975809823993727,random,,,0.7721392751878536,0.9623308777057168,,,,,,,uniform,0.9521574704588672,bounds,0.8659931521065787,,,,,,,boltzmann,,30.282947960413637
externalArchive|60.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.882454|bounds|nan|0.961327|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.367679|bounds|nan|nan|nan|nan|1.30983|0.325401|nan|stochasticUniversalSampling|nan|nan,1,1,0.1505962436802736,-0.8491304685153054,42,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,60.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.8824541214964154,bounds,,0.9613274961412976,,,,,,,,,levyFlight,0.3676792102921889,bounds,,,,,1.309829739244862,0.3254014091788549,,stochasticUniversalSampling,,
externalArchive|28.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.921886|random|nan|nan|0.662698|0.868526|nan|nan|nan|nan|nan|nan|levyFlight|0.739056|bounds|nan|nan|nan|nan|1.731928|0.43485|nan|random|nan|nan,1,1,0.1505962654378227,-0.8487299955546824,43,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,28.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.921886198570296,random,,,0.6626976814325869,0.8685258432167252,,,,,,,levyFlight,0.7390560095242154,bounds,,,,,1.7319278561522138,0.4348503974489898,,random,,
externalArchive|18.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha|0.931837|bounds|nan|0.974961|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.217437|bounds|nan|nan|nan|nan|nan|nan|6.115146|boltzmann|nan|62.309419,1,1,0.1506018715487491,-0.8496959916567025,44,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,18.0,unboundedArchive,default,5,crossoverAndMutationVariation,BLX-alpha,0.931837454772006,bounds,,0.9749605553754408,,,,,,,,,powerLaw,0.2174365499693888,bounds,,,,,,,6.115146089395369,boltzmann,,62.30941894100956
externalArchive|17.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.97481|bounds|nan|nan|0.755081|0.971635|nan|nan|nan|nan|nan|nan|levyFlight|0.71132|bounds|nan|nan|nan|nan|1.501822|0.854371|nan|random|nan|nan,1,1,0.1506091230247526,-0.8493537808949394,45,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9748101675077538,bounds,,,0.7550810734788161,0.9716348614307316,,,,,,,levyFlight,0.7113203820097688,bounds,,,,,1.5018219049031485,0.8543706537134392,,random,,
externalArchive|35.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.943929|bounds|nan|nan|0.806232|0.939626|nan|nan|nan|nan|nan|nan|levyFlight|0.275358|bounds|nan|nan|nan|nan|1.282174|0.991431|nan|ranking|nan|nan,1,1,0.1506169233033611,-0.849664913996465,46,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,35.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9439292647505356,bounds,,,0.8062317758400361,0.9396256708383748,,,,,,,levyFlight,0.2753583615242455,bounds,,,,,1.282174126595042,0.9914312495674508,,ranking,,
externalArchive|24.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.911952|bounds|nan|nan|0.99461|0.939975|nan|nan|nan|nan|nan|nan|powerLaw|0.287247|round|nan|nan|nan|nan|nan|nan|6.716175|ranking|nan|nan,1,1,0.1506183150866921,-0.8495497112013919,47,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,24.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.911952392091139,bounds,,,0.9946095657681578,0.9399751556138798,,,,,,,powerLaw,0.2872469262921764,round,,,,,,,6.716175326887332,ranking,,
externalArchive|15.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.998618|round|nan|nan|0.75597|0.882024|nan|nan|nan|nan|nan|nan|levyFlight|0.477142|bounds|nan|nan|nan|nan|1.510219|0.825842|nan|boltzmann|nan|82.660366,1,1,0.1506230951939458,-0.8496236814097925,48,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,15.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9986184117201218,round,,,0.7559703830721818,0.8820244446079188,,,,,,,levyFlight,0.4771423692956968,bounds,,,,,1.5102194323117129,0.8258415574219382,,boltzmann,,82.66036621737354
externalArchive|73.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.803331|random|nan|nan|0.924916|0.936173|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.739206|bounds|nan|nan|22.638869|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,0.150638559970714,-0.8467977346679028,49,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,73.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8033312104414679,random,,,0.924915520095402,0.9361730420349094,,,,,,,linkedPolynomial,0.7392062124670995,bounds,,,22.63886916793629,,,,,stochasticUniversalSampling,,
externalArchive|20.0|unboundedArchive|latinHypercubeSampling|20|crossoverAndMutationVariation|BLX-alpha-beta|0.818346|random|nan|nan|0.763405|0.932205|nan|nan|nan|nan|nan|nan|levyFlight|0.710989|bounds|nan|nan|nan|nan|1.30791|0.464003|nan|boltzmann|nan|17.647828,1,1,0.1506433896903357,-0.8490822056747296,50,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,20.0,unboundedArchive,latinHypercubeSampling,20,crossoverAndMutationVariation,BLX-alpha-beta,0.8183463806722964,random,,,0.7634045297408929,0.9322054234453392,,,,,,,levyFlight,0.710988534996681,bounds,,,,,1.3079098804512506,0.4640033608084009,,boltzmann,,17.647827990559453
externalArchive|89.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.734428|bounds|nan|nan|0.696678|0.92221|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.80472|bounds|nan|nan|252.223183|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,0.150645490700007,-0.8458003368182443,51,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,89.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha-beta,0.7344282548101473,bounds,,,0.6966781711358178,0.9222095048517428,,,,,,,linkedPolynomial,0.8047202609634857,bounds,,,252.22318263649976,,,,,stochasticUniversalSampling,,
externalArchive|16.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.985408|bounds|nan|0.798003|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.321552|round|nan|nan|nan|nan|nan|nan|3.939744|boltzmann|nan|30.399907,1,1,0.1506508151532779,-0.8494596305951635,52,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.98540822132141,bounds,,0.7980025419483534,,,,,,,,,powerLaw,0.3215521677803089,round,,,,,,,3.939743972054231,boltzmann,,30.39990703291386
externalArchive|18.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha|0.995286|bounds|nan|0.951938|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.085743|bounds|nan|nan|nan|nan|nan|nan|6.115153|boltzmann|nan|64.902325,1,1,0.1506513997140627,-0.8497773535508211,53,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,18.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha,0.9952858436453444,bounds,,0.9519383071093644,,,,,,,,,powerLaw,0.0857430889675324,bounds,,,,,,,6.115153182756004,boltzmann,,64.90232485366644
externalArchive|67.0|unboundedArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.786851|bounds|nan|nan|0.476021|0.846386|nan|nan|nan|nan|nan|nan|levyFlight|0.591741|bounds|nan|nan|nan|nan|1.05144|0.163743|nan|stochasticUniversalSampling|nan|nan,1,1,0.1506599441587967,-0.8476611912712821,54,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,67.0,unboundedArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha-beta,0.7868509036755807,bounds,,,0.4760209566882045,0.846385629722069,,,,,,,levyFlight,0.5917411422430334,bounds,,,,,1.0514401231224366,0.1637426694121512,,stochasticUniversalSampling,,
externalArchive|31.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.805717|round|nan|nan|0.745651|0.940622|nan|nan|nan|nan|nan|nan|levyFlight|0.343512|bounds|nan|nan|nan|nan|1.118511|0.911583|nan|stochasticUniversalSampling|nan|nan,1,1,0.1506642092275114,-0.8491913009711898,55,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,31.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8057169915744978,round,,,0.7456513487663459,0.9406217014915836,,,,,,,levyFlight,0.3435118567822768,bounds,,,,,1.1185110872841764,0.9115825040115644,,stochasticUniversalSampling,,
externalArchive|39.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha|0.968267|bounds|nan|0.943982|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.251407|round|nan|nan|nan|nan|nan|nan|9.338857|ranking|nan|nan,1,1,0.1506694314533931,-0.8493822450171534,56,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,39.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha,0.9682668414427962,bounds,,0.943981937031274,,,,,,,,,powerLaw,0.2514074619053373,round,,,,,,,9.338856690040592,ranking,,
externalArchive|19.0|unboundedArchive|latinHypercubeSampling|5|crossoverAndMutationVariation|BLX-alpha|0.979106|bounds|nan|0.997777|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|0.05236|bounds|nan|nan|nan|nan|1.441912|0.504827|nan|random|nan|nan,1,1,0.150672006294138,-0.8496515029162053,57,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,latinHypercubeSampling,5,crossoverAndMutationVariation,BLX-alpha,0.9791057855469052,bounds,,0.9977771455246754,,,,,,,,,levyFlight,0.0523595008653623,bounds,,,,,1.441912295888236,0.5048267444602463,,random,,
externalArchive|17.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.945823|bounds|nan|nan|0.755312|0.973105|nan|nan|nan|nan|nan|nan|levyFlight|0.723666|bounds|nan|nan|nan|nan|1.501603|0.84855|nan|random|nan|nan,1,1,0.1506744860633456,-0.8493951540881541,58,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9458229148404846,bounds,,,0.7553122853861082,0.9731047270515624,,,,,,,levyFlight,0.7236658460416031,bounds,,,,,1.5016031434515065,0.8485501250201177,,random,,
externalArchive|77.0|unboundedArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.990205|random|nan|nan|0.697593|0.880374|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.761858|bounds|nan|nan|199.796953|nan|nan|nan|nan|ranking|nan|nan,1,1,0.1506810297741156,-0.8476272274825496,59,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,77.0,unboundedArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9902054200792018,random,,,0.6975934149133017,0.8803744367571578,,,,,,,linkedPolynomial,0.7618584776339925,bounds,,,199.79695272171375,,,,,ranking,,
externalArchive|38.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.756054|round|nan|nan|0.534882|0.763916|nan|nan|nan|nan|nan|nan|levyFlight|0.374507|bounds|nan|nan|nan|nan|1.061677|0.918143|nan|stochasticUniversalSampling|nan|nan,1,1,0.1506857968108508,-0.8491971406997478,60,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,38.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha-beta,0.7560540030940489,round,,,0.5348820370369256,0.7639162774856456,,,,,,,levyFlight,0.3745073657856572,bounds,,,,,1.0616772422233418,0.9181431868486388,,stochasticUniversalSampling,,
externalArchive|19.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.962512|bounds|nan|nan|0.750214|0.883799|nan|nan|nan|nan|nan|nan|powerLaw|0.552789|bounds|nan|nan|nan|nan|nan|nan|5.750035|ranking|nan|nan,1,1,0.1507024048910126,-0.8493797392466708,61,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.962512191644617,bounds,,,0.7502142145424175,0.8837994406210365,,,,,,,powerLaw,0.5527892089215919,bounds,,,,,,,5.7500345920647336,ranking,,
externalArchive|16.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.985434|bounds|nan|0.796581|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.320394|round|nan|nan|nan|nan|nan|nan|8.052237|boltzmann|nan|25.044801,1,1,0.1507171666435669,-0.8494948208660554,62,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.9854336116957924,bounds,,0.7965809057140263,,,,,,,,,powerLaw,0.3203942609769999,round,,,,,,,8.052237134646766,boltzmann,,25.04480098969903
externalArchive|89.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.734428|bounds|nan|nan|0.696678|0.92221|nan|nan|nan|nan|nan|nan|linkedPolynomial|0.80472|bounds|nan|nan|253.596641|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507212658504881,-0.8468437067264654,63,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,89.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha-beta,0.7344282548101473,bounds,,,0.6966784893716575,0.9222095048517428,,,,,,,linkedPolynomial,0.8047202609634857,bounds,,,253.5966413402185,,,,,stochasticUniversalSampling,,
externalArchive|17.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.998194|bounds|nan|nan|0.75496|0.972812|nan|nan|nan|nan|nan|nan|levyFlight|0.710231|bounds|nan|nan|nan|nan|1.455802|0.82409|nan|random|nan|nan,1,1,0.1507246069055957,-0.8494101165756885,64,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.998194480088992,bounds,,,0.754959630520447,0.9728122782750108,,,,,,,levyFlight,0.7102308226346191,bounds,,,,,1.4558020205990987,0.8240900954098771,,random,,
externalArchive|16.0|unboundedArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.872396|bounds|nan|nan|0.361575|0.849189|nan|nan|nan|nan|nan|nan|levyFlight|0.611839|bounds|nan|nan|nan|nan|1.061971|0.191057|nan|boltzmann|nan|15.291951,1,1,0.150733244119709,-0.8487563356899201,65,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,16.0,unboundedArchive,latinHypercubeSampling,1,crossoverAndMutationVariation,BLX-alpha-beta,0.8723962007961334,bounds,,,0.3615749531377308,0.8491894693436935,,,,,,,levyFlight,0.6118393901761077,bounds,,,,,1.0619712334153952,0.1910573675802011,,boltzmann,,15.291950630488646
externalArchive|22.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.727949|bounds|nan|nan|0.58586|0.922241|nan|nan|nan|nan|nan|nan|levyFlight|0.011975|round|nan|nan|nan|nan|1.551606|0.898238|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507362393136143,-0.8483965300675401,66,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,22.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.7279493378408107,bounds,,,0.5858602174591623,0.9222410283950316,,,,,,,levyFlight,0.0119746990276485,round,,,,,1.5516055414486305,0.8982377012451649,,stochasticUniversalSampling,,
externalArchive|19.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.982782|bounds|nan|0.872582|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|0.360148|round|nan|nan|nan|nan|nan|nan|8.028051|random|nan|nan,1,1,0.1507659465917222,-0.8495345790467724,67,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha,0.9827820876812212,bounds,,0.8725816761875773,,,,,,,,,powerLaw,0.3601479738805694,round,,,,,,,8.02805126236304,random,,
externalArchive|31.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.805708|round|nan|nan|0.756303|0.946946|nan|nan|nan|nan|nan|nan|levyFlight|0.341619|bounds|nan|nan|nan|nan|1.775521|0.970918|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507681706628736,-0.8492407794450988,68,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,31.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8057082446391427,round,,,0.756302969920899,0.9469461153934792,,,,,,,levyFlight,0.3416185606817467,bounds,,,,,1.7755209766627402,0.9709179496504984,,stochasticUniversalSampling,,
externalArchive|19.0|unboundedArchive|scatterSearch|1|crossoverAndMutationVariation|BLX-alpha-beta|0.981898|bounds|nan|nan|0.864191|0.952314|nan|nan|nan|nan|nan|nan|levyFlight|0.335669|bounds|nan|nan|nan|nan|1.435349|0.628235|nan|boltzmann|nan|38.421844,1,1,0.1507693769773213,-0.8494788466824906,69,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,scatterSearch,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9818983579747964,bounds,,,0.8641913791954275,0.9523140973000612,,,,,,,levyFlight,0.3356693348241009,bounds,,,,,1.4353494923421242,0.6282346309012931,,boltzmann,,38.42184401743362
externalArchive|23.0|unboundedArchive|sobol|1|crossoverAndMutationVariation|BLX-alpha-beta|0.998106|bounds|nan|nan|0.556893|0.821091|nan|nan|nan|nan|nan|nan|levyFlight|0.477276|bounds|nan|nan|nan|nan|1.420945|0.623139|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507711215734326,-0.8494832965585326,70,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,23.0,unboundedArchive,sobol,1,crossoverAndMutationVariation,BLX-alpha-beta,0.998106092778644,bounds,,,0.5568926251462967,0.8210907899751292,,,,,,,levyFlight,0.4772763404092273,bounds,,,,,1.4209445027955334,0.6231387078872245,,stochasticUniversalSampling,,
externalArchive|32.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.945261|random|nan|nan|0.627263|0.90755|nan|nan|nan|nan|nan|nan|levyFlight|0.751814|bounds|nan|nan|nan|nan|1.650932|0.447256|nan|ranking|nan|nan,1,1,0.150772776570732,-0.8488370235895649,71,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9452614503846322,random,,,0.6272625011317943,0.9075501315534168,,,,,,,levyFlight,0.7518141214146671,bounds,,,,,1.650932278910731,0.447255771509184,,ranking,,
externalArchive|17.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.998246|bounds|nan|nan|0.754965|0.973046|nan|nan|nan|nan|nan|nan|levyFlight|0.709175|bounds|nan|nan|nan|nan|1.498127|0.871326|nan|random|nan|nan,1,1,0.1507735391004258,-0.8495758167589641,72,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,17.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9982462742645736,bounds,,,0.7549646135684749,0.9730457145934028,,,,,,,levyFlight,0.7091752178657895,bounds,,,,,1.4981265303027969,0.8713257216480528,,random,,
externalArchive|40.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.897722|random|nan|nan|0.530651|0.760188|nan|nan|nan|nan|nan|nan|levyFlight|0.610646|bounds|nan|nan|nan|nan|1.020902|0.237915|nan|tournament|2.0|nan,1,1,0.150775925606803,-0.8486827191972096,73,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,40.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.897721876302573,random,,,0.5306506412064261,0.7601876885153782,,,,,,,levyFlight,0.610645634464468,bounds,,,,,1.0209016097752823,0.2379150846093806,,tournament,2.0,
externalArchive|19.0|unboundedArchive|oppositionBased|1|crossoverAndMutationVariation|BLX-alpha-beta|0.998483|bounds|nan|nan|0.84737|0.952452|nan|nan|nan|nan|nan|nan|levyFlight|0.326461|bounds|nan|nan|nan|nan|1.42413|0.623246|nan|boltzmann|nan|72.834495,1,1,0.1507767260342341,-0.8496774607626215,74,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,19.0,unboundedArchive,oppositionBased,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9984828783471784,bounds,,,0.8473703953697778,0.9524515192434696,,,,,,,levyFlight,0.3264608913015491,bounds,,,,,1.4241304379791453,0.6232464449313083,,boltzmann,,72.83449482399247
externalArchive|32.0|unboundedArchive|scatterSearch|5|crossoverAndMutationVariation|BLX-alpha-beta|0.805717|round|nan|nan|0.747614|0.937657|nan|nan|nan|nan|nan|nan|levyFlight|0.343988|bounds|nan|nan|nan|nan|1.797764|0.911583|nan|stochasticUniversalSampling|nan|nan,1,1,0.1507792479755057,-0.8492610371883693,75,0.3546099290780142,3.3333333333333335,RE3D,extremePointsFronts,1000,False,False,externalArchive,32.0,unboundedArchive,scatterSearch,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8057169915744978,round,,,0.7476135617064453,0.9376574761356316,,,,,,,levyFlight,0.3439876592120131,bounds,,,,,1.797764062515951,0.9115825040115644,,stochasticUniversalSampling,,
