config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|13.0|crowdingDistanceArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.899617|random|nan|nan|0.882418|0.839106|nan|nan|nan|nan|nan|nan|powerLaw|0.894216|round|nan|nan|nan|nan|nan|nan|1.115917|stochasticUniversalSampling|nan|nan,1,1,-0.2998744910611274,-0.9966621620523056,25,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8996166227328403,random,,,0.8824181452193471,0.8391064695981616,,,,,,,powerLaw,0.894215881400084,round,,,,,,,1.1159165291476218,stochasticUniversalSampling,,
externalArchive|13.0|crowdingDistanceArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.953959|random|nan|nan|0.931402|0.83793|nan|nan|nan|nan|nan|nan|powerLaw|0.905628|round|nan|nan|nan|nan|nan|nan|1.157802|stochasticUniversalSampling|nan|nan,1,1,-0.2998734601851036,-0.9967172516514118,26,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9539589250241518,random,,,0.9314017063073134,0.837929519762066,,,,,,,powerLaw,0.9056276474326336,round,,,,,,,1.1578019325133395,stochasticUniversalSampling,,
externalArchive|16.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|PCX|0.671275|round|nan|nan|nan|nan|nan|nan|0.525733|0.612059|nan|nan|levyFlight|1.014061|bounds|nan|nan|nan|nan|1.052804|0.175115|nan|stochasticUniversalSampling|nan|nan,1,1,-0.2998727149167188,-0.9967308016837794,27,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,16.0,crowdingDistanceArchive,scatterSearch,10,crossoverAndMutationVariation,PCX,0.6712746856977521,round,,,,,,,0.525732689841047,0.6120590510293382,,,levyFlight,1.014061214035754,bounds,,,,,1.0528037447751477,0.1751146172439127,,stochasticUniversalSampling,,
externalArchive|22.0|crowdingDistanceArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.949976|bounds|nan|0.963828|nan|nan|nan|nan|nan|nan|nan|nan|uniform|0.994717|round|0.640986|nan|nan|nan|nan|nan|nan|boltzmann|nan|9.457906,1,1,-0.2998612775143897,-0.996673748649248,28,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,22.0,crowdingDistanceArchive,scatterSearch,10,crossoverAndMutationVariation,BLX-alpha,0.9499762415447016,bounds,,0.9638283821579142,,,,,,,,,uniform,0.9947172289227476,round,0.6409859237650334,,,,,,,boltzmann,,9.457906164590153
externalArchive|35.0|crowdingDistanceArchive|oppositionBased|10|crossoverAndMutationVariation|PCX|0.865592|bounds|nan|nan|nan|nan|nan|nan|0.732086|0.719049|nan|nan|uniform|1.85817|round|0.012952|nan|nan|nan|nan|nan|nan|tournament|8.0|nan,1,1,-0.2998547038321887,-0.9964408934749652,29,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,35.0,crowdingDistanceArchive,oppositionBased,10,crossoverAndMutationVariation,PCX,0.865592358049136,bounds,,,,,,,0.7320864157873417,0.7190490442027805,,,uniform,1.8581699606484705,round,0.0129516486776126,,,,,,,tournament,8.0,
externalArchive|13.0|crowdingDistanceArchive|scatterSearch|5|crossoverAndMutationVariation|PCX|0.876007|round|nan|nan|nan|nan|nan|nan|0.645965|0.098301|nan|nan|levyFlight|0.870408|bounds|nan|nan|nan|nan|1.501788|0.408306|nan|ranking|nan|nan,1,1,-0.2998519592444769,-0.9966675361631444,30,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,13.0,crowdingDistanceArchive,scatterSearch,5,crossoverAndMutationVariation,PCX,0.8760072903430187,round,,,,,,,0.6459647631813266,0.0983012118399409,,,levyFlight,0.8704077331673447,bounds,,,,,1.5017875191244388,0.4083057597901666,,ranking,,
externalArchive|22.0|crowdingDistanceArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha|0.950886|bounds|nan|0.975926|nan|nan|nan|nan|nan|nan|nan|nan|uniform|0.944608|round|0.635553|nan|nan|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,-0.2998432693873761,-0.9967771632596985,31,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,22.0,crowdingDistanceArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha,0.9508857443583638,bounds,,0.9759261895169576,,,,,,,,,uniform,0.944607591830224,round,0.63555349324915,,,,,,,stochasticUniversalSampling,,
externalArchive|22.0|crowdingDistanceArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha|0.953352|bounds|nan|0.975926|nan|nan|nan|nan|nan|nan|nan|nan|uniform|0.944608|round|0.616184|nan|nan|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,-0.2998387624980975,-0.9968440526216646,32,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,22.0,crowdingDistanceArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha,0.9533523334664876,bounds,,0.9759261895169576,,,,,,,,,uniform,0.944607591830224,round,0.6161835355568025,,,,,,,stochasticUniversalSampling,,
externalArchive|10.0|crowdingDistanceArchive|sobol|5|crossoverAndMutationVariation|PCX|0.82882|round|nan|nan|nan|nan|nan|nan|0.643842|0.098301|nan|nan|levyFlight|0.870385|bounds|nan|nan|nan|nan|1.727177|0.408306|nan|random|nan|nan,1,1,-0.2998344581269666,-0.996676455616072,33,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,10.0,crowdingDistanceArchive,sobol,5,crossoverAndMutationVariation,PCX,0.8288198927385703,round,,,,,,,0.6438417848673714,0.0983012118399409,,,levyFlight,0.8703850760353461,bounds,,,,,1.727176695697115,0.4083057597901666,,random,,
population|nan|NA|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.998639|bounds|nan|nan|0.806363|0.892603|nan|nan|nan|nan|nan|nan|powerLaw|0.589309|round|nan|nan|nan|nan|nan|nan|9.314008|boltzmann|nan|12.236297,1,1,-0.2998299593519079,-0.9967383245841552,34,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,population,,,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9986386698781766,bounds,,,0.806362532433844,0.8926032984757686,,,,,,,powerLaw,0.5893091165153619,round,,,,,,,9.314008332617332,boltzmann,,12.236297022052456
externalArchive|37.0|crowdingDistanceArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.974377|bounds|nan|nan|0.893587|0.922181|nan|nan|nan|nan|nan|nan|uniform|1.017722|round|0.052305|nan|nan|nan|nan|nan|nan|tournament|5.0|nan,1,1,-0.2998274674970114,-0.9967911025448368,35,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,37.0,crowdingDistanceArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.974376724551666,bounds,,,0.8935872873110215,0.9221811978213336,,,,,,,uniform,1.0177218445625642,round,0.0523045649093656,,,,,,,tournament,5.0,
externalArchive|26.0|crowdingDistanceArchive|default|10|crossoverAndMutationVariation|BLX-alpha|0.945177|bounds|nan|0.963626|nan|nan|nan|nan|nan|nan|nan|nan|uniform|1.015379|round|0.640981|nan|nan|nan|nan|nan|nan|stochasticUniversalSampling|nan|nan,1,1,-0.299825635223555,-0.9968966848409552,36,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,26.0,crowdingDistanceArchive,default,10,crossoverAndMutationVariation,BLX-alpha,0.9451769453109476,bounds,,0.9636257389427296,,,,,,,,,uniform,1.0153785948492269,round,0.6409809247281382,,,,,,,stochasticUniversalSampling,,
externalArchive|12.0|crowdingDistanceArchive|cauchy|1|crossoverAndMutationVariation|BLX-alpha-beta|0.921571|random|nan|nan|0.931402|0.681065|nan|nan|nan|nan|nan|nan|powerLaw|0.868468|round|nan|nan|nan|nan|nan|nan|5.043164|stochasticUniversalSampling|nan|nan,1,1,-0.2998090510032343,-0.9967814840588676,37,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,12.0,crowdingDistanceArchive,cauchy,1,crossoverAndMutationVariation,BLX-alpha-beta,0.921570897712676,random,,,0.9314017063073134,0.6810649639430264,,,,,,,powerLaw,0.8684676157813352,round,,,,,,,5.043164349962793,stochasticUniversalSampling,,
population|nan|NA|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha-beta|0.967582|random|nan|nan|0.966053|0.711494|nan|nan|nan|nan|nan|nan|powerLaw|1.018327|round|nan|nan|nan|nan|nan|nan|4.952088|boltzmann|nan|11.42798,1,1,-0.2998090507807062,-0.9964139483551824,38,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,population,,,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9675820921603324,random,,,0.9660532195819244,0.7114940526957656,,,,,,,powerLaw,1.0183268784776274,round,,,,,,,4.952087798566904,boltzmann,,11.42797986126241
externalArchive|37.0|crowdingDistanceArchive|sobol|5|crossoverAndMutationVariation|BLX-alpha-beta|0.876095|bounds|nan|nan|0.899225|0.533482|nan|nan|nan|nan|nan|nan|powerLaw|0.776207|round|nan|nan|nan|nan|nan|nan|3.266181|tournament|5.0|nan,1,1,-0.2998079883334398,-0.9966240421826222,39,0.11737089201877934,3.3333333333333335,RE3D,estimatedReferenceFronts,1000,False,False,externalArchive,37.0,crowdingDistanceArchive,sobol,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8760947224832923,bounds,,,0.8992253532627473,0.5334819546248551,,,,,,,powerLaw,0.7762067739107138,round,,,,,,,3.266180883926569,tournament,5.0,
