Evaluation,SolutionId,EP,HVMinus
1200,6,0.15075550147820585,-0.8495432223829918
1200,7,0.1508846966632694,-0.8504956455833866
1200,8,0.1506233499080277,-0.8463298588180539
1200,9,0.15197600117512905,-0.8508783920442493
1300,0,0.1516102776341119,-0.8506938366264372
1300,1,0.1514113465457527,-0.8506754190547632
1300,2,0.15224904349920956,-0.850973565049291
1300,3,0.15075550147820585,-0.8495432223829918
1300,4,0.1508846966632694,-0.8504956455833866
1300,5,0.15197600117512905,-0.8508783920442493
1300,6,0.15056137908775755,-0.8473992291986195
1300,7,0.15156045112680336,-0.8506778490554847
1300,8,0.15030120764771412,-0.846990480557232
1300,9,0.1513021825575697,-0.850581154288376
1300,10,0.15091054872901236,-0.8505783292326831
1300,11,0.15053866502403684,-0.847366440204925
1400,0,0.1514113465457527,-0.8506754190547632
1400,1,0.15224904349920956,-0.850973565049291
1400,2,0.15075550147820585,-0.8495432223829918
1400,3,0.1508846966632694,-0.8504956455833866
1400,4,0.15056137908775755,-0.8473992291986195
1400,5,0.15156045112680336,-0.8506778490554847
1400,6,0.15030120764771412,-0.846990480557232
1400,7,0.1513021825575697,-0.850581154288376
1400,8,0.15091054872901236,-0.8505783292326831
1400,9,0.15053866502403684,-0.847366440204925
1400,10,0.15067415358296335,-0.8485218685387758
1400,11,0.15027843284102893,-0.846381161356442
1400,12,0.15157046506298957,-0.8508817593024621
1500,0,0.15224904349920956,-0.850973565049291
1500,1,0.15075550147820585,-0.8495432223829918
1500,2,0.15030120764771412,-0.846990480557232
1500,3,0.15091054872901236,-0.8505783292326831
1500,4,0.15067415358296335,-0.8485218685387758
1500,5,0.15157046506298957,-0.8508817593024621
1500,6,0.15025577833065334,-0.8465175635042657
1500,7,0.15045744089182506,-0.848099123143847
1500,8,0.15127129064723036,-0.850844269050944
1500,9,0.1508434335166105,-0.8505195440611584
1600,0,0.15224904349920956,-0.850973565049291
1600,1,0.15030120764771412,-0.846990480557232
1600,2,0.15157046506298957,-0.8508817593024621
1600,3,0.15025577833065334,-0.8465175635042657
1600,4,0.15127129064723036,-0.850844269050944
1600,5,0.1508434335166105,-0.8505195440611584
1600,6,0.15036156591251082,-0.8501316578783866
1600,7,0.15088491080632913,-0.8506620980908377
1700,0,0.15224904349920956,-0.850973565049291
1700,1,0.15030120764771412,-0.846990480557232
1700,2,0.15157046506298957,-0.8508817593024621
1700,3,0.15025577833065334,-0.8465175635042657
1700,4,0.15127129064723036,-0.850844269050944
1700,5,0.1508434335166105,-0.8505195440611584
1700,6,0.15036156591251082,-0.8501316578783866
1700,7,0.15088491080632913,-0.8506620980908377
1700,8,0.1508788082895518,-0.8505430650984696
1700,9,0.15116603510143176,-0.850703496753763
1700,10,0.1500956636617857,-0.846103603740966
1800,0,0.15224904349920956,-0.850973565049291
1800,1,0.15030120764771412,-0.846990480557232
1800,2,0.15157046506298957,-0.8508817593024621
1800,3,0.15025577833065334,-0.8465175635042657
1800,4,0.15127129064723036,-0.850844269050944
1800,5,0.1508434335166105,-0.8505195440611584
1800,6,0.15036156591251082,-0.8501316578783866
1800,7,0.15088491080632913,-0.8506620980908377
1800,8,0.1508788082895518,-0.8505430650984696
1800,9,0.15116603510143176,-0.850703496753763
1800,10,0.1500956636617857,-0.846103603740966
1900,0,0.15224904349920956,-0.850973565049291
1900,1,0.15030120764771412,-0.846990480557232
1900,2,0.15157046506298957,-0.8508817593024621
1900,3,0.15127129064723036,-0.850844269050944
1900,4,0.1508434335166105,-0.8505195440611584
1900,5,0.15036156591251082,-0.8501316578783866
1900,6,0.15088491080632913,-0.8506620980908377
1900,7,0.1508788082895518,-0.8505430650984696
1900,8,0.15116603510143176,-0.850703496753763
1900,9,0.1500956636617857,-0.846103603740966
1900,10,0.15025192627073267,-0.8466311660303268
1900,11,0.15031548579279203,-0.8478903581705171
2000,0,0.15224904349920956,-0.850973565049291
2000,1,0.15030120764771412,-0.846990480557232
2000,2,0.15157046506298957,-0.8508817593024621
2000,3,0.15127129064723036,-0.850844269050944
2000,4,0.1508434335166105,-0.8505195440611584
2000,5,0.15036156591251082,-0.8501316578783866
2000,6,0.15088491080632913,-0.8506620980908377
2000,7,0.1508788082895518,-0.8505430650984696
2000,8,0.15116603510143176,-0.850703496753763
2000,9,0.15031548579279203,-0.8478903581705171
2000,10,0.1507777282806681,-0.8502803957533144
2000,11,0.15002346945670794,-0.8468712211673225
2100,0,0.15224904349920956,-0.850973565049291
2100,1,0.15030120764771412,-0.846990480557232
2100,2,0.15157046506298957,-0.8508817593024621
2100,3,0.15127129064723036,-0.850844269050944
2100,4,0.1508434335166105,-0.8505195440611584
